Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure,Number_of_Purchases,Customer_Support_Requests,Login_Frequency,Last_Activity_Date,Satisfaction_Score,Payment_Delay,Contract_Length,Total_Spending,Days_Since_Last_Activity,Churn_Status
CUST1014,22.0,Female,Lahore,Basic,1022.0,26,71,4,High,2026-05-26,2.0,9,Quarterly,26572,34,No
CUST1015,,Female,Lahore,Basic,1042.0,8,75,6,High,2026-04-20,5.0,1,Yearly,8336,70,No
CUST1016,58.0,Female,Rawalpindi,Basic,1031.0,32,57,1,High,2026-06-04,2.0,15,Yearly,32992,25,No
CUST1017,29.0,Male,Islamabad,Premium,4574.0,7,17,10,Low,2026-04-20,5.0,22,Quarterly,32018,70,Yes
CUST1018,55.0,Male,Lahore,Basic,713.0,2,79,0,Low,2026-05-23,5.0,7,Quarterly,1426,37,No
CUST1019,50.0,Female,Multan,Premium,4649.0,22,5,6,Medium,2026-05-23,2.0,5,Quarterly,102278,37,Yes
CUST1020,47.0,Male,Lahore,Premium,3478.0,51,64,9,High,2026-05-12,2.0,26,Monthly,177378,48,Yes
CUST1021,61.0,Male,Faisalabad,Premium,3086.0,18,16,5,High,2026-06-01,3.0,1,Yearly,55548,28,No
CUST1022,19.0,Female,Multan,Standard,2180.0,30,80,10,Low,2026-05-07,5.0,22,Yearly,65400,53,Yes
CUST1023,56.0,Male,Quetta,Standard,2159.0,45,24,10,High,2026-06-02,2.0,12,Monthly,97155,27,Yes
CUST1024,43.0,Female,Islamabad,Standard,2949.0,7,47,4,High,2026-04-21,3.0,5,Monthly,20643,69,No
CUST1025,40.0,Male,Faisalabad,Standard,2237.0,28,53,9,Low,2026-04-26,3.0,8,Yearly,62636,64,No
CUST1026,46.0,Female,Faisalabad,Premium,3636.0,54,51,6,Medium,2026-06-26,4.0,29,Quarterly,196344,3,No
CUST1027,46.0,Female,Rawalpindi,Standard,1596.0,52,58,10,Medium,2026-06-08,3.0,0,Yearly,82992,21,No
CUST1028,56.0,Female,Lahore,Standard,2625.0,31,46,1,Low,2026-04-15,3.0,3,Quarterly,81375,75,No
CUST1029,64.0,Male,Peshawar,Premium,5170.0,18,65,2,Low,2026-06-01,3.0,30,Yearly,93060,28,No
CUST1030,56.0,Male,Multan,Standard,1780.0,1,43,5,Medium,2026-04-27,4.0,2,Yearly,1780,63,No
CUST1031,19.0,Male,Faisalabad,Basic,625.0,18,64,9,Medium,2026-06-27,5.0,8,Monthly,11250,2,No
CUST1032,51.0,Female,Multan,Basic,729.0,60,61,9,High,2026-05-24,2.0,11,Monthly,43740,36,Yes
CUST1033,38.0,Female,Multan,Standard,2337.0,49,49,2,Low,2026-03-31,2.0,4,Yearly,114513,90,Yes
CUST1034,38.0,Female,Islamabad,Premium,5302.0,45,26,7,High,2026-06-14,5.0,29,Monthly,238590,15,No
CUST1035,33.0,Female,Rawalpindi,Basic,1155.0,1,37,2,High,2026-06-16,4.0,14,Monthly,1155,13,No
CUST1036,33.0,Female,Rawalpindi,Basic,1246.0,55,21,1,Low,2026-03-31,3.0,5,Monthly,68530,90,No
CUST1037,55.0,Female,Islamabad,Basic,716.0,46,11,7,Low,2026-04-19,1.0,20,Monthly,32936,71,Yes
CUST1038,,Female,Lahore,Premium,3199.0,21,63,4,Low,2026-05-02,4.0,7,Quarterly,67179,58,No
CUST1039,63.0,Female,Multan,Standard,2772.0,31,9,9,High,2026-04-10,2.0,28,Quarterly,85932,80,Yes
CUST1040,53.0,Female,Islamabad,Premium,5933.0,20,37,5,Medium,2026-04-10,1.0,7,Quarterly,118660,80,Yes
CUST1041,55.0,Male,Islamabad,Basic,931.0,28,38,4,High,2026-04-17,1.0,24,Quarterly,26068,73,Yes
CUST1042,44.0,Female,Lahore,Premium,4996.0,24,29,2,Medium,2026-04-18,1.0,10,Quarterly,119904,72,Yes
CUST1043,40.0,Male,Quetta,Basic,888.0,29,42,6,High,2026-06-02,2.0,3,Yearly,25752,27,No
CUST1044,63.0,Female,Multan,Premium,5584.0,2,73,4,Low,2026-04-03,3.0,0,Monthly,11168,87,Yes
CUST1045,27.0,Male,Peshawar,Premium,3947.0,42,25,5,Low,2026-06-23,5.0,2,Quarterly,165774,6,No
CUST1046,23.0,Female,Faisalabad,Basic,1077.0,53,58,9,High,2026-06-27,2.0,22,Quarterly,57081,2,Yes
CUST1047,29.0,Male,Faisalabad,Standard,2304.0,22,20,6,High,2026-04-25,4.0,0,Quarterly,50688,65,No
CUST1048,34.0,Female,Islamabad,Standard,1616.0,59,3,6,Medium,2026-04-04,3.0,23,Monthly,95344,86,Yes
CUST1049,61.0,Female,Multan,Standard,2344.0,45,65,7,Medium,2026-06-05,2.0,2,Quarterly,105480,24,Yes
CUST1050,45.0,Female,Islamabad,Premium,5063.0,36,59,0,Low,2026-04-11,3.0,21,Yearly,182268,79,No
CUST1051,33.0,Male,Karachi,Premium,5808.0,15,11,0,Medium,2026-04-22,2.0,18,Monthly,87120,68,Yes
CUST1052,60.0,Female,Peshawar,Basic,982.0,5,13,9,Low,2026-05-19,3.0,17,Yearly,4910,41,Yes
CUST1053,59.0,Male,Quetta,Basic,714.0,50,71,10,Low,2026-06-22,3.0,11,Quarterly,35700,7,No
CUST1054,43.0,Female,Islamabad,Premium,4892.0,33,48,1,High,2026-04-19,1.0,30,Yearly,161436,71,Yes
CUST1055,49.0,Female,Quetta,Standard,1775.0,4,36,0,Medium,2026-05-25,4.0,23,Yearly,7100,35,No
CUST1056,65.0,Male,Peshawar,Basic,809.0,30,36,8,High,2026-05-02,1.0,15,Monthly,24270,58,Yes
CUST1057,36.0,Male,Rawalpindi,Standard,2848.0,1,51,5,Medium,2026-05-07,3.0,12,Yearly,2848,53,No
CUST1058,53.0,Male,Quetta,Premium,5115.0,36,36,3,Medium,2026-05-10,5.0,17,Quarterly,184140,50,No
CUST1059,33.0,Female,Multan,Premium,3913.0,41,22,1,High,2026-05-16,5.0,3,Quarterly,160433,44,No
CUST1060,56.0,Female,Lahore,Standard,1538.0,47,29,5,Low,2026-06-12,2.0,20,Quarterly,72286,17,Yes
CUST1061,33.0,Male,Islamabad,Standard,2170.0,60,73,0,Medium,2026-05-12,5.0,1,Quarterly,130200,48,No
CUST1062,63.0,Female,Quetta,Basic,558.0,14,58,6,Medium,2026-05-09,2.0,14,Yearly,7812,51,Yes
CUST1063,37.0,Female,Quetta,Premium,3754.0,2,41,2,Low,2026-04-08,3.0,4,Monthly,7508,82,Yes
CUST1064,33.0,Female,Peshawar,Premium,3139.0,4,29,6,High,2026-06-24,4.0,2,Yearly,12556,5,No
CUST1065,34.0,Female,Karachi,Basic,605.0,58,32,9,Low,2026-04-21,3.0,16,Quarterly,35090,69,Yes
CUST1066,62.0,Male,Multan,Standard,2956.0,42,33,3,High,2026-06-20,4.0,17,Quarterly,124152,9,No
CUST1067,46.0,Female,Peshawar,Standard,1961.0,50,25,5,Medium,2026-04-11,2.0,28,Quarterly,98050,79,Yes
CUST1068,46.0,Female,Peshawar,Basic,581.0,4,57,0,Low,2026-04-10,4.0,6,Monthly,2324,80,Yes
CUST1069,28.0,Male,Rawalpindi,Premium,4922.0,14,62,9,Medium,2026-04-08,5.0,9,Yearly,68908,82,No
CUST1070,37.0,Male,Rawalpindi,Basic,611.0,58,57,5,Medium,2026-04-12,5.0,3,Monthly,35438,78,No
CUST1071,50.0,Male,Karachi,Standard,2575.0,28,37,7,High,2026-06-24,4.0,1,Monthly,72100,5,No
CUST1072,22.0,Male,Peshawar,Premium,3556.0,31,9,9,Low,2026-04-23,1.0,29,Monthly,110236,67,Yes
CUST1073,47.0,Female,Islamabad,Basic,703.0,50,29,2,High,2026-05-30,2.0,24,Quarterly,35150,30,No
CUST1074,26.0,Female,Rawalpindi,Basic,885.0,26,62,2,High,2026-05-09,4.0,24,Quarterly,23010,51,No
CUST1075,30.0,Female,Islamabad,Basic,799.0,39,35,6,High,2026-04-29,1.0,1,Monthly,31161,61,Yes
CUST1076,58.0,Male,Lahore,Premium,5623.0,44,31,1,Medium,2026-04-21,2.0,12,Quarterly,247412,69,Yes
CUST1077,59.0,Female,Quetta,Premium,4353.0,44,56,10,Medium,2026-05-30,1.0,1,Yearly,191532,30,No
CUST1078,24.0,Female,Islamabad,Premium,3885.0,6,55,2,High,2026-06-03,5.0,2,Monthly,23310,26,No
CUST1079,41.0,Female,Peshawar,Premium,4221.0,53,43,9,High,2026-04-14,1.0,9,Yearly,223713,76,Yes
CUST1080,53.0,Female,Multan,Standard,2022.0,2,18,4,High,2026-05-08,4.0,7,Monthly,4044,52,No
CUST1081,63.0,Male,Quetta,Standard,1777.0,44,53,10,Medium,2026-05-30,2.0,10,Quarterly,78188,30,Yes
CUST1082,25.0,Female,Islamabad,Standard,2324.0,34,73,2,Low,2026-06-04,4.0,7,Monthly,79016,25,No
CUST1083,36.0,Male,Multan,Standard,2342.0,5,79,7,Medium,2026-06-02,3.0,22,Yearly,11710,27,Yes
CUST1084,57.0,Male,Quetta,Standard,1525.0,32,27,2,Medium,2026-05-31,2.0,9,Monthly,48800,29,No
CUST1085,,Female,Faisalabad,Premium,3168.0,60,33,2,Low,2026-06-13,5.0,18,Monthly,190080,16,No
CUST1086,40.0,Female,Rawalpindi,Standard,2023.0,7,72,4,High,2026-04-21,2.0,27,Quarterly,14161,69,Yes
CUST1087,43.0,Female,Rawalpindi,Basic,1033.0,5,79,0,High,2026-06-11,3.0,22,Yearly,5165,18,No
CUST1088,47.0,Female,Peshawar,Basic,643.0,26,77,6,Medium,2026-05-12,1.0,25,Monthly,16718,48,Yes
CUST1089,18.0,Female,Rawalpindi,Premium,5469.0,49,2,0,High,2026-04-02,2.0,5,Yearly,267981,88,No
CUST1090,35.0,Female,Faisalabad,Premium,4448.0,27,72,9,High,2026-04-28,1.0,22,Yearly,120096,62,Yes
CUST1091,46.0,Female,Peshawar,Basic,569.0,58,78,5,Low,2026-06-17,2.0,6,Monthly,33002,12,Yes
CUST1092,52.0,Male,Faisalabad,Basic,777.0,14,51,6,High,2026-06-16,2.0,24,Quarterly,10878,13,Yes
CUST1093,38.0,Female,Faisalabad,Premium,4417.0,41,55,10,High,2026-05-08,1.0,14,Quarterly,181097,52,Yes
CUST1094,19.0,Male,Multan,Basic,1280.0,25,51,9,Low,2026-06-26,2.0,2,Monthly,32000,3,Yes
CUST1095,59.0,Male,Islamabad,Basic,942.0,56,70,6,Medium,2026-04-23,1.0,18,Quarterly,52752,67,Yes
CUST1096,35.0,Male,Quetta,Premium,3328.0,39,76,4,Low,2026-04-22,3.0,10,Monthly,129792,68,No
CUST1097,22.0,Male,Islamabad,Basic,590.0,1,63,1,Medium,2026-05-19,4.0,12,Monthly,590,41,No
CUST1098,19.0,Female,Peshawar,Standard,2696.0,37,80,7,Medium,2026-06-18,3.0,21,Quarterly,99752,11,No
CUST1099,63.0,Female,Lahore,Standard,2430.0,29,15,9,Low,2026-04-10,1.0,10,Monthly,70470,80,Yes
CUST1100,27.0,Male,Faisalabad,Standard,2715.0,49,32,2,Low,2026-04-03,2.0,23,Yearly,133035,87,Yes
CUST1101,19.0,Female,Islamabad,Basic,1042.0,38,26,2,Medium,2026-06-04,2.0,13,Quarterly,39596,25,No
CUST1102,65.0,Male,Karachi,Premium,4460.0,1,67,5,Low,2026-06-20,2.0,17,Quarterly,4460,9,Yes
CUST1103,55.0,Female,Rawalpindi,Premium,4172.0,23,65,4,Low,2026-04-20,3.0,9,Monthly,95956,70,No
CUST1104,61.0,Female,Karachi,Premium,4563.0,36,45,0,High,2026-06-26,3.0,7,Monthly,164268,3,No
CUST1105,29.0,Female,Peshawar,Premium,4739.0,39,66,7,Medium,2026-04-05,5.0,8,Quarterly,184821,85,No
CUST1106,,Male,Lahore,Premium,3610.0,5,66,7,High,2026-05-14,1.0,6,Yearly,18050,46,Yes
CUST1107,54.0,Male,Faisalabad,Standard,1719.0,51,60,10,High,2026-06-02,1.0,1,Quarterly,87669,27,No
CUST1108,52.0,Male,Multan,Basic,,2,21,9,High,2026-05-15,5.0,19,Monthly,2740,45,Yes
CUST1109,38.0,Male,Rawalpindi,Premium,4043.0,29,61,5,Medium,2026-06-04,4.0,17,Quarterly,117247,25,No
CUST1110,19.0,Male,Islamabad,Standard,2427.0,57,26,5,High,2026-04-23,1.0,24,Monthly,138339,67,Yes
CUST1111,50.0,Female,Rawalpindi,Basic,1318.0,1,5,2,Low,2026-06-04,4.0,15,Yearly,1318,25,No
CUST1112,52.0,Female,Islamabad,Standard,1760.0,12,22,6,Low,2026-05-13,5.0,24,Monthly,21120,47,Yes
CUST1113,20.0,Male,Quetta,Basic,1320.0,60,31,4,High,2026-04-02,1.0,7,Yearly,79200,88,No
CUST1114,37.0,Female,Lahore,Basic,515.0,60,76,9,Medium,2026-04-02,1.0,13,Yearly,30900,88,Yes
CUST1115,65.0,Male,Karachi,Basic,671.0,47,9,7,Medium,2026-05-10,2.0,22,Monthly,31537,50,Yes
CUST1116,30.0,Female,Multan,Standard,2006.0,60,15,3,High,2026-04-21,1.0,30,Monthly,120360,69,Yes
CUST1117,39.0,Male,Peshawar,Standard,1668.0,16,74,7,High,2026-06-11,2.0,16,Monthly,26688,18,Yes
CUST1118,24.0,Female,Lahore,Standard,2613.0,4,69,6,High,2026-04-08,3.0,25,Quarterly,10452,82,Yes
CUST1119,46.0,Female,Quetta,Basic,1256.0,23,14,0,High,2026-06-08,1.0,24,Monthly,28888,21,Yes
CUST1120,34.0,Female,Multan,Premium,5104.0,23,58,3,Medium,2026-05-04,3.0,20,Quarterly,117392,56,No
CUST1121,30.0,Male,Karachi,Premium,5493.0,18,33,6,Low,2026-05-27,2.0,8,Quarterly,98874,33,Yes
CUST1122,49.0,Female,Faisalabad,Premium,5064.0,54,19,10,Medium,2026-05-26,3.0,23,Quarterly,273456,34,No
CUST1123,37.0,Male,Peshawar,Premium,3841.0,25,74,7,Low,2026-06-13,5.0,10,Monthly,96025,16,No
CUST1124,43.0,Female,Rawalpindi,Standard,2906.0,30,80,6,High,2026-06-13,3.0,25,Monthly,87180,16,No
CUST1125,57.0,Female,Rawalpindi,Premium,5850.0,12,21,1,High,2026-06-12,3.0,3,Quarterly,70200,17,No
CUST1126,49.0,Male,Faisalabad,Standard,2657.0,41,27,3,Medium,2026-06-20,1.0,1,Yearly,108937,9,No
CUST1127,45.0,Female,Karachi,Basic,1328.0,53,38,2,High,2026-05-05,4.0,5,Yearly,70384,55,No
CUST1128,18.0,Male,Lahore,Basic,697.0,37,45,1,Low,2026-06-15,5.0,25,Monthly,25789,14,No
CUST1129,24.0,Male,Karachi,Standard,2266.0,46,31,7,Low,2026-05-31,3.0,30,Monthly,104236,29,Yes
CUST1130,59.0,Male,Peshawar,Premium,5320.0,32,14,7,Medium,2026-06-05,4.0,25,Yearly,170240,24,No
CUST1131,62.0,Female,Lahore,Standard,1524.0,54,59,3,Low,2026-06-11,2.0,13,Yearly,82296,18,No
CUST1132,54.0,Male,Lahore,Basic,636.0,26,64,7,High,2026-04-04,4.0,21,Quarterly,16536,86,Yes
CUST1133,36.0,Male,Quetta,Premium,5100.0,30,63,10,Low,2026-04-03,1.0,15,Quarterly,153000,87,Yes
CUST1134,36.0,Female,Multan,Premium,3414.0,12,43,4,Low,2026-05-31,5.0,14,Yearly,40968,29,No
CUST1135,60.0,Female,Lahore,Premium,3083.0,26,15,3,Low,2026-05-10,4.0,21,Quarterly,80158,50,No
CUST1136,55.0,Male,Rawalpindi,Premium,,23,75,7,Low,2026-06-21,2.0,26,Monthly,70334,8,Yes
CUST1137,46.0,Male,Peshawar,Basic,728.0,11,18,6,Low,2026-04-16,2.0,13,Yearly,8008,74,Yes
CUST1138,52.0,Male,Islamabad,Premium,3394.0,9,63,2,High,2026-04-12,5.0,6,Yearly,30546,78,No
CUST1139,45.0,Female,Karachi,Premium,3294.0,11,25,4,High,2026-06-14,2.0,10,Quarterly,36234,15,No
CUST1140,36.0,Female,Peshawar,Basic,585.0,48,21,3,Low,2026-06-06,4.0,17,Monthly,28080,23,No
CUST1141,30.0,Female,Multan,Premium,4283.0,5,78,7,Low,2026-05-25,1.0,24,Yearly,21415,35,Yes
CUST1142,54.0,Female,Multan,Standard,2467.0,21,43,1,High,2026-06-17,3.0,11,Quarterly,51807,12,No
CUST1143,62.0,Female,Peshawar,Premium,3769.0,2,15,6,Medium,2026-06-22,5.0,16,Yearly,7538,7,No
CUST1144,47.0,Female,Rawalpindi,Premium,3653.0,28,44,0,High,2026-06-23,3.0,23,Monthly,102284,6,No
CUST1145,44.0,Female,Faisalabad,Standard,2355.0,18,24,5,Medium,2026-05-13,2.0,7,Quarterly,42390,47,Yes
CUST1146,32.0,Female,Lahore,Premium,3757.0,11,24,0,Low,2026-04-14,2.0,11,Quarterly,41327,76,Yes
CUST1147,60.0,Male,Islamabad,Standard,2499.0,28,71,6,Low,2026-06-18,5.0,1,Quarterly,69972,11,No
CUST1148,39.0,Male,Rawalpindi,Standard,2174.0,42,42,10,Low,2026-04-08,2.0,13,Yearly,91308,82,Yes
CUST1149,45.0,Female,Islamabad,Basic,1147.0,24,53,7,Low,2026-06-24,4.0,26,Quarterly,27528,5,Yes
CUST1150,50.0,Female,Islamabad,Basic,853.0,49,30,7,Medium,2026-05-23,2.0,24,Quarterly,41797,37,Yes
CUST1151,51.0,Male,Rawalpindi,Standard,2138.0,7,40,6,Medium,2026-04-12,4.0,30,Monthly,14966,78,Yes
CUST1152,55.0,Female,Rawalpindi,Premium,4513.0,4,25,6,Low,2026-04-23,4.0,4,Yearly,18052,67,Yes
CUST1153,61.0,Female,Quetta,Basic,866.0,31,20,2,Medium,2026-04-23,4.0,10,Yearly,26846,67,No
CUST1154,40.0,Male,Faisalabad,Basic,1418.0,7,61,6,High,2026-06-10,2.0,9,Yearly,9926,19,No
CUST1155,26.0,Female,Karachi,Basic,614.0,48,41,9,Medium,2026-04-12,1.0,19,Quarterly,29472,78,Yes
CUST1156,61.0,Female,Peshawar,Basic,902.0,25,39,6,Low,2026-04-16,3.0,7,Yearly,22550,74,No
CUST1157,21.0,Male,Peshawar,Basic,646.0,51,28,4,Medium,2026-04-12,3.0,14,Yearly,32946,78,No
CUST1158,50.0,Male,Multan,Premium,4417.0,48,30,5,High,2026-04-08,3.0,4,Monthly,212016,82,No
CUST1159,28.0,Female,Rawalpindi,Basic,1269.0,48,76,5,Low,2026-05-20,3.0,26,Yearly,60912,40,No
CUST1160,61.0,Female,Quetta,Premium,3378.0,29,2,8,High,2026-04-16,2.0,28,Yearly,97962,74,Yes
CUST1161,51.0,Male,Rawalpindi,Standard,1682.0,44,72,4,Medium,2026-06-23,4.0,0,Quarterly,74008,6,No
CUST1162,61.0,Male,Islamabad,Standard,2248.0,40,19,10,Low,2026-05-27,1.0,10,Quarterly,89920,33,Yes
CUST1163,57.0,Male,Peshawar,Standard,2208.0,32,17,7,Low,2026-06-20,1.0,9,Quarterly,70656,9,Yes
CUST1164,40.0,Female,Islamabad,Basic,1253.0,35,71,4,Medium,2026-06-04,4.0,17,Yearly,43855,25,No
CUST1165,20.0,Male,Quetta,Standard,2201.0,60,55,7,High,2026-06-07,2.0,13,Yearly,132060,22,No
CUST1166,28.0,Male,Rawalpindi,Basic,507.0,48,39,10,Low,2026-05-14,3.0,16,Quarterly,24336,46,Yes
CUST1167,55.0,Female,Multan,Premium,5869.0,8,37,10,High,2026-05-26,4.0,7,Monthly,46952,34,No
CUST1168,49.0,Male,Peshawar,Standard,2247.0,15,17,0,Medium,2026-04-10,4.0,21,Quarterly,33705,80,No
CUST1169,46.0,Male,Multan,Standard,1943.0,9,77,4,High,2026-04-21,2.0,20,Yearly,17487,69,Yes
CUST1170,27.0,Male,Faisalabad,Basic,1259.0,6,13,0,Medium,2026-05-14,4.0,24,Yearly,7554,46,Yes
CUST1171,25.0,Female,Islamabad,Standard,2468.0,10,67,10,Low,2026-06-04,4.0,9,Monthly,24680,25,No
CUST1172,42.0,Male,Multan,Basic,945.0,11,36,6,High,2026-04-12,5.0,25,Monthly,10395,78,Yes
CUST1173,56.0,Male,Lahore,Basic,859.0,56,1,7,High,2026-05-30,4.0,28,Monthly,48104,30,No
CUST1174,29.0,Female,Lahore,Standard,2302.0,56,77,3,High,2026-04-22,3.0,22,Monthly,128912,68,No
CUST1175,33.0,Female,Quetta,Standard,1521.0,7,75,7,Low,2026-04-26,1.0,25,Quarterly,10647,64,Yes
CUST1176,56.0,Male,Rawalpindi,Basic,506.0,12,55,6,High,2026-03-31,2.0,29,Yearly,6072,90,Yes
CUST1177,57.0,Female,Quetta,Premium,5280.0,9,77,6,High,2026-06-05,4.0,24,Monthly,47520,24,No
CUST1178,61.0,Male,Peshawar,Premium,5177.0,17,13,1,High,2026-06-02,4.0,27,Yearly,88009,27,No
CUST1179,32.0,Male,Faisalabad,Basic,1243.0,31,79,0,Low,2026-06-17,4.0,9,Quarterly,38533,12,No
CUST1180,54.0,Male,Faisalabad,Basic,522.0,9,72,10,Medium,2026-04-05,1.0,12,Yearly,4698,85,Yes
CUST1181,62.0,Male,Karachi,Standard,1739.0,31,54,4,High,2026-05-17,5.0,27,Quarterly,53909,43,No
CUST1182,42.0,Female,Karachi,Basic,598.0,51,47,6,Medium,2026-05-21,3.0,29,Yearly,30498,39,No
CUST1183,54.0,Female,Rawalpindi,Standard,2509.0,55,8,0,High,2026-05-27,4.0,26,Yearly,137995,33,No
CUST1184,63.0,Male,Multan,Standard,2309.0,17,76,10,High,2026-04-26,4.0,9,Yearly,39253,64,No
CUST1185,46.0,Male,Islamabad,Basic,519.0,50,16,0,High,2026-06-21,3.0,23,Quarterly,25950,8,No
CUST1186,55.0,Male,Lahore,Basic,680.0,38,31,6,High,2026-04-17,1.0,14,Quarterly,25840,73,Yes
CUST1187,56.0,Female,Quetta,Standard,2187.0,42,12,8,High,2026-06-23,2.0,14,Monthly,91854,6,Yes
CUST1188,61.0,Male,Multan,Premium,3115.0,43,35,1,Medium,2026-04-21,1.0,29,Quarterly,133945,69,Yes
CUST1189,35.0,Female,Rawalpindi,Premium,4415.0,16,31,10,Medium,2026-04-14,2.0,23,Monthly,70640,76,Yes
CUST1190,45.0,Female,Peshawar,Basic,1415.0,6,5,6,High,2026-05-01,1.0,25,Quarterly,8490,59,Yes
CUST1191,46.0,Male,Islamabad,Standard,2961.0,16,46,5,Medium,2026-05-09,3.0,19,Yearly,47376,51,No
CUST1192,31.0,Male,Karachi,Premium,4316.0,39,50,1,Medium,2026-05-27,3.0,21,Yearly,168324,33,No
CUST1193,48.0,Male,Peshawar,Basic,553.0,59,44,1,High,2026-04-28,2.0,6,Monthly,32627,62,Yes
CUST1194,40.0,Female,Faisalabad,Premium,5871.0,46,7,5,Medium,2026-06-26,1.0,28,Quarterly,270066,3,Yes
CUST1195,55.0,Male,Rawalpindi,Premium,4441.0,20,44,0,Low,2026-04-06,3.0,9,Yearly,88820,84,No
CUST1196,35.0,Male,Islamabad,Standard,2631.0,45,59,10,High,2026-04-27,1.0,3,Yearly,118395,63,Yes
CUST1197,40.0,Male,Peshawar,Basic,1405.0,32,11,5,High,2026-04-28,3.0,8,Yearly,44960,62,No
CUST1198,64.0,Male,Multan,Basic,1495.0,34,17,7,High,2026-05-20,4.0,20,Yearly,50830,40,No
CUST1199,36.0,Male,Islamabad,Standard,2093.0,3,53,2,Low,2026-06-23,3.0,14,Yearly,6279,6,No
CUST1200,33.0,Male,Multan,Standard,2763.0,8,18,3,Medium,2026-05-11,3.0,6,Quarterly,22104,49,No
CUST1201,29.0,Female,Faisalabad,Basic,637.0,45,71,6,Low,2026-05-24,1.0,16,Monthly,28665,36,Yes
CUST1202,38.0,Male,Islamabad,Basic,1127.0,37,24,6,High,2026-04-09,1.0,6,Yearly,41699,81,Yes
CUST1203,46.0,Female,Rawalpindi,Premium,5374.0,30,71,9,Low,2026-06-17,3.0,8,Monthly,161220,12,No
CUST1204,52.0,Male,Multan,Basic,1239.0,4,57,6,High,2026-05-21,3.0,9,Quarterly,4956,39,No
CUST1205,41.0,Male,Quetta,Premium,4419.0,16,34,6,High,2026-04-28,3.0,30,Quarterly,70704,62,Yes
CUST1206,30.0,Male,Peshawar,Standard,2882.0,31,15,8,Medium,2026-04-22,3.0,1,Monthly,89342,68,Yes
CUST1207,28.0,Male,Rawalpindi,Basic,1205.0,29,16,6,Low,2026-04-09,5.0,4,Quarterly,34945,81,Yes
CUST1208,38.0,Male,Faisalabad,Standard,2466.0,44,8,4,Low,2026-04-15,2.0,8,Yearly,108504,75,Yes
CUST1209,41.0,Male,Rawalpindi,Basic,1072.0,6,26,6,Low,2026-04-07,1.0,6,Quarterly,6432,83,Yes
CUST1210,23.0,Female,Multan,Standard,2374.0,43,66,2,Low,2026-04-20,4.0,25,Quarterly,102082,70,Yes
CUST1211,54.0,Female,Lahore,Premium,5845.0,28,71,8,High,2026-04-25,1.0,0,Quarterly,163660,65,Yes
CUST1212,23.0,Female,Peshawar,Premium,3091.0,18,11,0,High,2026-04-06,,12,Yearly,55638,84,No
CUST1213,18.0,Male,Karachi,Standard,1965.0,52,78,10,Medium,2026-05-24,1.0,22,Monthly,102180,36,Yes
CUST1214,54.0,Male,Peshawar,Premium,3820.0,26,17,5,Low,2026-06-27,5.0,24,Yearly,99320,2,No
CUST1215,39.0,Female,Lahore,Basic,1271.0,5,36,5,Medium,2026-04-13,4.0,20,Quarterly,6355,77,Yes
CUST1216,54.0,Female,Faisalabad,Standard,2100.0,55,26,6,Medium,2026-06-15,4.0,0,Monthly,115500,14,No
CUST1217,53.0,Female,Faisalabad,Premium,3148.0,17,46,7,Low,2026-06-21,4.0,28,Yearly,53516,8,No
CUST1218,41.0,Male,Quetta,Premium,5322.0,3,66,5,Medium,2026-04-08,4.0,9,Monthly,15966,82,No
CUST1219,39.0,Male,Islamabad,Premium,5160.0,46,13,0,High,2026-04-13,5.0,25,Yearly,237360,77,No
CUST1220,44.0,Male,Peshawar,Standard,2907.0,57,78,7,Medium,2026-04-27,3.0,14,Quarterly,165699,63,No
CUST1221,47.0,Male,Islamabad,Standard,2202.0,35,78,10,High,2026-05-11,1.0,7,Yearly,77070,49,Yes
CUST1222,38.0,Male,Quetta,Basic,1354.0,57,64,10,Medium,2026-04-16,1.0,24,Quarterly,77178,74,Yes
CUST1223,27.0,Male,Karachi,Basic,1391.0,43,70,3,Low,2026-06-06,4.0,10,Yearly,59813,23,No
CUST1224,44.0,Female,Multan,Basic,748.0,58,37,5,High,2026-05-10,1.0,5,Yearly,43384,50,No
CUST1225,39.0,Female,Islamabad,Standard,2648.0,41,79,9,High,2026-05-12,3.0,23,Quarterly,108568,48,Yes
CUST1226,55.0,Male,Islamabad,Standard,2769.0,6,65,3,High,2026-05-22,2.0,11,Yearly,16614,38,No
CUST1227,28.0,Male,Islamabad,Basic,669.0,12,39,6,Low,2026-05-08,3.0,3,Yearly,8028,52,No
CUST1228,48.0,Male,Peshawar,Standard,2664.0,33,18,8,Medium,2026-06-05,2.0,23,Yearly,87912,24,Yes
CUST1229,26.0,Female,Faisalabad,Premium,5747.0,31,2,5,Low,2026-05-29,3.0,10,Monthly,178157,31,No
CUST1230,23.0,Male,Rawalpindi,Basic,555.0,3,63,10,High,2026-06-19,5.0,19,Quarterly,1665,10,Yes
CUST1231,55.0,Male,Quetta,Standard,2580.0,47,50,1,Medium,2026-04-02,2.0,17,Yearly,121260,88,Yes
CUST1232,19.0,Male,Quetta,Basic,583.0,40,43,9,Low,2026-06-18,2.0,4,Yearly,23320,11,Yes
CUST1233,18.0,Female,Quetta,Standard,1875.0,34,1,2,Medium,2026-06-09,2.0,20,Monthly,63750,20,Yes
CUST1234,40.0,Male,Rawalpindi,Premium,3087.0,21,68,5,Medium,2026-06-28,4.0,17,Yearly,64827,1,No
